timestamp,price,qty,taker_order_id,maker_order_id,taker_owner,maker_owner,taker_side
7.470854443106386,99.98,2,ORD-1044,ORD-1042,FLOW,MM,ASK
7.590383276657252,100.0,1,ORD-1050,ORD-974,FLOW,FLOW,BID
7.653524121306198,99.98,3,ORD-1064,ORD-1062,FUND_ADAPT,MM,ASK
7.661385587073195,99.97,1,ORD-1065,ORD-786,FLOW,FLOW,ASK
7.771992383676043,99.99,3,ORD-1080,ORD-1079,FUND_ADAPT,MM,BID
7.788478859756935,99.98,2,ORD-1084,ORD-1082,FLOW,MM,ASK
7.788478859756935,99.99,3,ORD-1087,ORD-1086,FUND_ADAPT,MM,BID
8.300165185592721,100.0,1,ORD-1127,ORD-974,FLOW,FLOW,BID
8.300165185592721,100.0,1,ORD-1127,ORD-1088,FLOW,FLOW,BID
8.333984489811117,99.98,3,ORD-1135,ORD-1133,FLOW,MM,ASK
8.333984489811117,99.99,3,ORD-1138,ORD-1137,FUND_ADAPT,MM,BID
8.39046194471562,99.98,3,ORD-1143,ORD-1141,FLOW,MM,ASK
8.39046194471562,99.99,3,ORD-1146,ORD-1145,FUND_ADAPT,MM,BID
8.401873525538381,100.0,2,ORD-1147,ORD-1088,FLOW,FLOW,BID
8.401873525538381,100.0,2,ORD-1147,ORD-1117,FLOW,FLOW,BID
8.40241297792728,100.0,2,ORD-1150,ORD-1117,FLOW,FLOW,BID
8.40241297792728,100.0,1,ORD-1150,ORD-1149,FLOW,MM,BID
8.415851095943706,100.0,1,ORD-1153,ORD-1152,FLOW,MM,BID
8.418163291379807,99.99,3,ORD-1156,ORD-1154,FLOW,MM,ASK
8.491602045423864,99.98,3,ORD-1161,ORD-1159,FLOW,MM,ASK
8.499190542993272,99.99,3,ORD-1164,ORD-1163,FLOW,MM,BID
8.499190542993272,100.01,1,ORD-1164,ORD-821,FLOW,FLOW,BID
8.51056541378095,99.98,1,ORD-1169,ORD-1167,FLOW,MM,ASK
8.565883910203224,100.0,1,ORD-1180,ORD-1179,FLOW,MM,BID
8.606053414581837,99.98,1,ORD-1183,ORD-1181,FLOW,MM,ASK
8.624877290233671,99.99,3,ORD-1191,ORD-1190,FUND_ADAPT,MM,BID
8.791411721885437,100.0,1,ORD-1217,ORD-1188,FLOW,FLOW,BID
8.791411721885437,100.0,1,ORD-1217,ORD-1192,FLOW,FLOW,BID
8.88682037238456,100.0,4,ORD-1225,ORD-1192,FUND_ADAPT,FLOW,BID
8.89007299067553,100.0,1,ORD-1226,ORD-1192,FLOW,FLOW,BID
8.89007299067553,100.0,3,ORD-1226,ORD-1224,FLOW,MM,BID
9.069280948457497,100.01,2,ORD-1237,ORD-821,FLOW,FLOW,BID
9.069280948457497,100.01,1,ORD-1237,ORD-886,FLOW,FLOW,BID
9.106158648385556,100.0,1,ORD-1240,ORD-1238,FLOW,MM,ASK
9.115349473162652,100.01,1,ORD-1246,ORD-886,FUND_ADAPT,FLOW,BID
9.115349473162652,100.01,3,ORD-1246,ORD-1015,FUND_ADAPT,FLOW,BID
9.124164654123433,100.01,2,ORD-1249,ORD-1015,FUND_ADAPT,FLOW,BID
9.124164654123433,100.01,2,ORD-1249,ORD-1047,FUND_ADAPT,FLOW,BID
9.169719547530926,100.01,4,ORD-1250,ORD-1077,FLOW,FLOW,BID
9.169719547530926,100.01,1,ORD-1253,ORD-1077,FUND_ADAPT,FLOW,BID
9.169719547530926,100.01,2,ORD-1253,ORD-1130,FUND_ADAPT,FLOW,BID
9.169719547530926,100.01,1,ORD-1253,ORD-1252,FUND_ADAPT,MM,BID
9.197284506699788,100.0,1,ORD-1256,ORD-1254,FLOW,MM,ASK
9.247235575689672,100.02,1,ORD-1264,ORD-716,FLOW,FLOW,BID
9.35997794307718,100.02,3,ORD-1272,ORD-716,FLOW,FLOW,BID
9.408552580059805,100.0,2,ORD-1278,ORD-1276,FLOW,MM,ASK
9.413765125936811,100.02,2,ORD-1283,ORD-716,FUND_ADAPT,FLOW,BID
9.413765125936811,100.02,2,ORD-1283,ORD-774,FUND_ADAPT,FLOW,BID
9.532478870761235,100.02,1,ORD-1303,ORD-774,FLOW,FLOW,BID
9.600490289421899,100.0,4,ORD-1309,ORD-1284,FLOW,FLOW,ASK
9.600490289421899,100.0,1,ORD-1309,ORD-1292,FLOW,FLOW,ASK
9.65228232878321,100.02,2,ORD-1315,ORD-774,FLOW,FLOW,BID
9.836609849194405,100.02,3,ORD-1331,ORD-948,FUND_ADAPT,FLOW,BID
9.836609849194405,100.02,1,ORD-1331,ORD-982,FUND_ADAPT,FLOW,BID
9.84008651410681,100.02,4,ORD-1335,ORD-982,FUND_ADAPT,FLOW,BID
9.862521944238958,100.02,1,ORD-1344,ORD-982,FLOW,FLOW,BID
