timestamp,price,qty,taker_order_id,maker_order_id,taker_owner,maker_owner,taker_side
4.297942334301245,100.25,2,ORD-643,ORD-609,FUND_ADAPT,FLOW,ASK
4.297942334301245,100.25,6,ORD-643,ORD-627,FUND_ADAPT,FLOW,ASK
4.343927984951021,100.23,1,ORD-649,ORD-636,FUND_ADAPT,FLOW,ASK
4.343927984951021,100.23,3,ORD-649,ORD-647,FUND_ADAPT,MM,ASK
4.393190621484369,100.17,1,ORD-650,ORD-594,FLOW,FLOW,ASK
4.410420480369451,100.19,3,ORD-653,ORD-651,FLOW,MM,ASK
4.410420480369451,100.17,1,ORD-653,ORD-594,FLOW,FLOW,ASK
4.519148257992063,100.19,3,ORD-660,ORD-658,FUND_ADAPT,MM,ASK
4.537323472586286,100.21,3,ORD-661,ORD-659,INFORMED,MM,BID
4.537323472586286,100.28,1,ORD-661,ORD-640,INFORMED,FLOW,BID
4.63855699931944,100.2,3,ORD-672,ORD-670,FUND_ADAPT,MM,ASK
4.6506524881256786,100.19,4,ORD-676,ORD-666,FUND_ADAPT,FLOW,ASK
4.6506524881256786,100.19,3,ORD-676,ORD-669,FUND_ADAPT,FLOW,ASK
4.719271303108177,100.18,3,ORD-683,ORD-682,INFORMED,MM,BID
4.719271303108177,100.21,1,ORD-683,ORD-680,INFORMED,FLOW,BID
4.74830108549022,100.18,3,ORD-694,ORD-693,FLOW,MM,BID
4.74862109075171,100.18,3,ORD-697,ORD-696,INFORMED,MM,BID
4.74862109075171,100.19,1,ORD-697,ORD-691,INFORMED,FLOW,BID
4.752755704478161,100.18,3,ORD-700,ORD-699,INFORMED,MM,BID
4.752755704478161,100.19,2,ORD-700,ORD-691,INFORMED,FLOW,BID
4.755308446914704,100.18,1,ORD-703,ORD-702,FLOW,MM,BID
4.76139351130244,100.18,3,ORD-706,ORD-705,FLOW,MM,BID
4.76139351130244,100.17,3,ORD-709,ORD-594,FUND_ADAPT,FLOW,ASK
4.76139351130244,100.17,1,ORD-709,ORD-707,FUND_ADAPT,MM,ASK
4.769271303108177,100.18,3,ORD-712,ORD-711,FUND_ADAPT,MM,BID
4.79862109075171,100.19,2,ORD-719,ORD-691,FUND_ADAPT,FLOW,BID
4.79862109075171,100.19,3,ORD-719,ORD-718,FUND_ADAPT,MM,BID
4.803516119797205,100.2,2,ORD-725,ORD-722,FUND_ADAPT,FLOW,BID
4.803516119797205,100.2,3,ORD-725,ORD-724,FUND_ADAPT,MM,BID
4.805677606292906,100.21,4,ORD-728,ORD-680,FUND_ADAPT,FLOW,BID
4.805677606292906,100.21,3,ORD-728,ORD-727,FUND_ADAPT,MM,BID
4.896613441020576,100.23,3,ORD-738,ORD-737,FUND_ADAPT,MM,BID
4.966660519800138,100.24,1,ORD-756,ORD-673,FLOW,FLOW,BID
4.966660519800138,100.24,2,ORD-756,ORD-729,FLOW,FLOW,BID
5.039426998403938,100.24,2,ORD-764,ORD-729,FLOW,FLOW,BID
5.07413081414552,100.23,3,ORD-767,ORD-765,FLOW,MM,ASK
5.262942215152895,100.24,1,ORD-786,ORD-732,INFORMED,FLOW,BID
5.262942215152895,100.26,3,ORD-786,ORD-735,INFORMED,FLOW,BID
5.262942215152895,100.26,1,ORD-786,ORD-753,INFORMED,FLOW,BID
5.2959646963522555,100.24,3,ORD-793,ORD-791,FUND_ADAPT,MM,ASK
5.307955054274472,100.26,1,ORD-794,ORD-772,INFORMED,FLOW,BID
5.307955054274472,100.26,1,ORD-794,ORD-775,INFORMED,FLOW,BID
5.307955054274472,100.26,3,ORD-794,ORD-792,INFORMED,MM,BID
5.307955054274472,100.26,3,ORD-797,ORD-795,FUND_ADAPT,MM,ASK
5.399327761682901,100.25,1,ORD-807,ORD-805,FLOW,MM,ASK
5.451735967174104,100.26,3,ORD-813,ORD-811,FUND_ADAPT,MM,ASK
5.465259793614527,100.26,3,ORD-820,ORD-818,FUND_ADAPT,MM,ASK
5.494485310018395,100.28,4,ORD-821,ORD-640,FLOW,FLOW,BID
5.494485310018395,100.26,3,ORD-824,ORD-822,FUND_ADAPT,MM,ASK
5.545937036515949,100.25,5,ORD-830,ORD-817,FLOW,FLOW,ASK
5.545937036515949,100.25,1,ORD-830,ORD-828,FLOW,MM,ASK
5.554741156666431,100.24,4,ORD-836,ORD-825,FUND_ADAPT,FLOW,ASK
5.555237137795958,100.24,3,ORD-840,ORD-838,FUND_ADAPT,MM,ASK
5.564945493746636,100.26,2,ORD-841,ORD-839,INFORMED,MM,BID
5.633090746982875,100.24,3,ORD-854,ORD-853,FUND_ADAPT,MM,BID
5.769474969310641,100.25,3,ORD-864,ORD-863,INFORMED,MM,BID
5.769474969310641,100.26,3,ORD-864,ORD-844,INFORMED,FLOW,BID
5.769474969310641,100.26,1,ORD-864,ORD-861,INFORMED,FLOW,BID
5.821228376108251,100.26,1,ORD-871,ORD-861,INFORMED,FLOW,BID
5.821228376108251,100.26,3,ORD-871,ORD-870,INFORMED,MM,BID
5.821228376108251,100.27,1,ORD-871,ORD-858,INFORMED,FLOW,BID
5.898669142081093,100.27,2,ORD-887,ORD-858,INFORMED,FLOW,BID
5.937308925716585,100.27,2,ORD-893,ORD-858,INFORMED,FLOW,BID
5.937308925716585,100.28,1,ORD-893,ORD-640,INFORMED,FLOW,BID
5.937308925716585,100.28,1,ORD-893,ORD-759,INFORMED,FLOW,BID
5.963487130061514,100.28,3,ORD-898,ORD-778,FLOW,FLOW,BID
5.963487130061514,100.28,1,ORD-898,ORD-855,FLOW,FLOW,BID
6.067184558572804,100.28,1,ORD-905,ORD-855,FLOW,FLOW,BID
6.172214901443324,100.28,3,ORD-908,ORD-855,FLOW,FLOW,BID
6.172214901443324,100.28,1,ORD-908,ORD-881,FLOW,FLOW,BID
6.172214901443324,100.28,3,ORD-911,ORD-881,FUND_ADAPT,FLOW,BID
6.172214901443324,100.28,1,ORD-911,ORD-884,FUND_ADAPT,FLOW,BID
6.257727216965867,100.28,4,ORD-921,ORD-884,FUND_ADAPT,FLOW,BID
6.394893689327413,100.28,3,ORD-933,ORD-931,FLOW,MM,ASK
6.547735625392561,100.3,2,ORD-939,ORD-619,INFORMED,FLOW,BID
6.56205370131298,100.3,3,ORD-942,ORD-619,FLOW,FLOW,BID
6.56205370131298,100.3,1,ORD-942,ORD-802,FLOW,FLOW,BID
6.597735625392561,100.3,3,ORD-949,ORD-802,FUND_ADAPT,FLOW,BID
6.597735625392561,100.3,1,ORD-949,ORD-814,FUND_ADAPT,FLOW,BID
6.618187734055875,100.3,4,ORD-953,ORD-814,FUND_ADAPT,FLOW,BID
6.681294988903781,100.3,1,ORD-962,ORD-814,FUND_ADAPT,FLOW,BID
6.681294988903781,100.3,3,ORD-962,ORD-956,FUND_ADAPT,FLOW,BID
6.685792845382867,100.3,3,ORD-963,ORD-961,FLOW,MM,BID
6.7212748517721455,100.31,1,ORD-966,ORD-936,FLOW,FLOW,BID
6.732699667333385,100.31,3,ORD-969,ORD-936,INFORMED,FLOW,BID
6.732699667333385,100.31,1,ORD-969,ORD-950,INFORMED,FLOW,BID
6.745197938336868,100.3,3,ORD-974,ORD-973,FUND_ADAPT,MM,BID
6.797235536125566,100.28,3,ORD-981,ORD-979,FLOW,MM,ASK
6.797235536125566,100.28,3,ORD-984,ORD-981,FUND_ADAPT,FLOW,BID
6.797235536125566,100.28,3,ORD-984,ORD-983,FUND_ADAPT,MM,BID
6.895995664023818,100.28,1,ORD-996,ORD-994,FLOW,MM,ASK
6.895995664023818,100.3,3,ORD-999,ORD-998,FUND_ADAPT,MM,BID
6.92094434903531,100.31,2,ORD-1003,ORD-950,INFORMED,FLOW,BID
6.9669488437740235,100.31,2,ORD-1006,ORD-950,FLOW,FLOW,BID
6.9669488437740235,100.31,2,ORD-1006,ORD-989,FLOW,FLOW,BID
6.97094434903531,100.31,3,ORD-1011,ORD-1010,FUND_ADAPT,MM,BID
7.015391071377306,100.29,1,ORD-1012,ORD-1009,FLOW,MM,ASK
7.127411140200058,100.31,2,ORD-1024,ORD-1022,FLOW,MM,ASK
7.297619220990371,100.31,1,ORD-1038,ORD-1036,FLOW,MM,ASK
7.299530326507497,100.31,3,ORD-1041,ORD-1039,FLOW,MM,ASK
7.299530326507497,100.3,1,ORD-1041,ORD-1030,FLOW,FLOW,ASK
7.413978467674961,100.31,1,ORD-1058,ORD-1056,FLOW,MM,ASK
7.4295834934813,100.31,2,ORD-1061,ORD-1059,FLOW,MM,ASK
7.4295834934813,100.32,4,ORD-1064,ORD-918,FUND_ADAPT,FLOW,BID
7.435503935580889,100.32,2,ORD-1068,ORD-918,FUND_ADAPT,FLOW,BID
7.435503935580889,100.32,1,ORD-1068,ORD-1000,FUND_ADAPT,FLOW,BID
